movie_id,movie_name,year,certificate,runtime,genre,rating,description,director
tt0244949,Accident,1985,,121 min,"Crime, Drama, Thriller",8.3,Young man kills people sleeping on the footpath while driving under influence. Young man's influential father struggles to silence the police investigation and media coverage.,Shankar Nag
tt12788656,Negative Exposure,2020,,112 min,"Drama, Family, Thriller",8.3,"In an urban crime genre ""reversal,"" poor white gang bangers become street fodder in a predominantly black community. With a surprise OMG twist at the end. Great performance by Charles Black.",Tony Tite
tt2175396,Z Day,2010,,137 min,Thriller,8.3,"Kyle Jensen is sent to mental facility for killing his mother and step-father, claiming they were zombies and an outbreak is coming. A year later, Kyle discovers his predictions are coming true.",Matt Van Tine
tt12670516,Where Is Pinki?,2020,,107 min,"Drama, Thriller",8.3,"A young mother returns home early to discover her baby-daughter and the care taker missing. Thus begins a frantic day for all the stake holders that forces them to confront their pasts, presents and futures.",Prithvi Konanur
tt2457604,Spiritual Contact: The Movie,2014,,66 min,Thriller,8.3,"Since the age of 11, Jeremiah has had an unknown gift. An 11th birthday present that he was unaware of, Jeremiah could see through to a parallel world which too many only exists in book and...                See full summary »",Emerson Pinheiro
tt4788802,The Last Mirage,2014,,120 min,Thriller,8.3,"A thriller about the disappearance of a manuscript from the Baghdad Museum, during the US-offensive in Irak. Feat. Livingstone, a biologist + explorer, Abdallah a police officer combining fine detective flair + shrewd psychological acumen.",Nidhal Chatta
tt5026610,Veda,2016,,63 min,"Drama, Thriller",8.3,"When seduction meets science, it's chaos.",Charles Stanley
tt14273000,Chonchu,2021,,,Thriller,8.3,A middle class lonely man's life changes after he finds a strange baby bird in the forests of Central India. He brings it home only to realise that it is growing in size at an abnormal rate and is carnivorous and ruthlessly ferocious!,Abir Roy
tt0192110,Head Games,2001,,90 min,Thriller,8.3,Add a Plot,Daniel Bernstein
tt1517835,Strangers Lovers Killers,2010,,87 min,"Drama, Thriller",8.3,"The Mayor of Shanghai's daughter is abducted. Seen through the eyes of her lover, a stranger and the kidnapper.","Oliver Torr, 
Ross Wilson, 
Matt Zeremes"
tt10509374,"Baby, Don't Cry",2021,,90 min,"Crime, Romance, Thriller",8.3,"Baby, A withdrawn and sensitive 17-year-old Chinese immigrant from a troubled home, is living in the outskirts of Seattle. One day, she meets a 20-year-old delinquent named Fox. Together ...                See full summary »",Jesse Dvorak
tt4072458,Vineri searã,2014,,98 min,Thriller,8.3,"3 dark, grim stories, with a deadly ending, combined together by a radio announcer with a sadistic sense of humor. This stories have one resemblance: all of them happened on a Friday Night....                See full summary »",Jamil Hendi
tt9337032,Maaya,2018,,52 min,Thriller,8.3,"On 12th Dec, Ajay wants to propose his girl Maaya, but Maaya's presence has become mysterious. In search of Maaya, Ajay came through some ardent truths about his life.",Dinesh Majji
tt8280942,Million Dollar Nomad,2018,,,Thriller,8.3,"Million Dollar Nomad is the journey of a mountain Shepherd, lookalike of an internationally famous film star based in Europe. The sudden death of that film star sets the wheel in motion, seeing the shepherd travelling to Europe to complete the Hollywood film star's unfinished film.",Rahat Kazmi
tt10703746,Vallavan Oruvan,1966,,152 min,"Adventure, Crime, Drama",8.3,Add a Plot,R. Sundaram
tt1613679,A Fight for Survival,2010,Not Rated,80 min,"Adventure, Drama, Thriller",8.3,Six friends set out on a road trip expecting fun and adventure. The friends learn more about each other and their relationships then anyone could have expected. What happens next changes ...                See full summary »,Nicholas Boise
tt4448446,Zhigrana,2015,,125 min,"Horror, Mystery, Thriller",8.3,"Christine Summers has been working in an NGO in Nepal for the past four years. Her boss assigns her to do a last mission in Ruku to collect information of the life outside of the cities, ...                See full summary »",Pasang Lama
tt0349607,Ikaw naman ang iiyak,1996,,119 min,"Crime, Drama, Romance",8.3,"A crime-drama directed by Joel Lamangan featuring Dawn Zulueta, Sheryl Cruz, Charlene Gonzales, Gary Estrada, Matthew Mendoza, Shintaro Valdez & Chinggoy Alonzo.",Joel Lamangan
tt4598004,Güllälänmä täxirä salinir!,2003,,,"Drama, Thriller",8.3,Add a Plot,Alakbar Muradov
tt5947332,Cryptic Road,2016,,84 min,"Mystery, Sci-Fi, Thriller",8.3,"A struggling writer, with mind reading ability, finds a subject whose story can bring him the fame and money he always craved for. The thrill begins when his mind clashes with one of his kind.","Moosa Saleem, 
Hardik Kapadia"
tt0939656,The Road to Empire,2007,,94 min,Thriller,8.3,A young couple's road trip vacation turns into a perilous search for the truth when the wife grows suspicious of her duplicitous husband -- and an explosive mystery with far-reaching consequences begins to unravel.,Michael Sibay
tt2220686,Biktima,2012,,90 min,"Drama, Mystery, Thriller",8.3,"A female TV reporter, Alice is thought dead from an ambush in Southern Philippines. Just when her husband Mark moves on with his life, Alice is found alive. The mystery unfolds to what ...                See full summary »",R.D. Alba
tt7335264,Lagori,2017,,48 min,"Drama, Mystery, Thriller",8.3,"'Angel' an architects don't believes in 'A Political party's Government and its Law and Order"" accordingly he joins with ""Mond"" in order to create "" THE NEW ORDER """,K Sukumar
tt1548544,Cameraman,2011,,90 min,"Crime, Thriller",8.3,Add a Plot,Robert Foster
tt11892196,Mayangaathey,2016,,147 min,"Comedy, Romance, Thriller",8.3,Aravin does not realise is that everything has been planned from the start and he has fallen into Kaaviya's cunning trap.,C. Kumaresan
tt0481662,Willoughby,2007,,,Thriller,8.3,"A thriller based on a true story. A man is shot and sees his destiny, then struggles with his will to live.","Herbert L. McGurk, 
Ruben Soto"
tt2049502,Memoriam,2013,,122 min,"Mystery, Sci-Fi, Thriller",8.3,"A young officer, saddened by the recent murder of his wife, agrees to test a revolutionary machine. But when a plethora of hidden motives and corporate lies begins to unfold, all hell breaks loose.",Michael Flint
tt11091658,Inject 0.7,2019,,139 min,Thriller,8.3,"A story about investigative suspense-thriller, love and human values revolving around the suicide of a female doctor. The story takes an unexpected turn after finding a suicide note as ""I WANT TO SEE LIFE AFTER DEATH""",H. Niranjan Double
tt8668610,Teacher's Lounge,2019,Not Rated,,"Horror, Mystery, Thriller",8.3,New teachers must partake in a sadistic ritual on the first day of school. It provides one possible answer to the lifelong question: What really goes on behind those closed lounge doors?,Josh Mruz
tt2254129,Shades of Julia,2012,,90 min,"Drama, Mystery, Romance",8.3,"The murder of a promising young actress forever changes the fates of four individuals; an estranged father, a naive children's book writer, an unforgiving detective, and a delusional boyfriend.","Aaron Blossom, 
Julian Doan, 
Kevin Hinman, 
Danny Tseng"
tt4064820,Dead River,2015,,70 min,"Crime, Drama, Mystery",8.3,A biographer of a renowned crime writer finds real darkness behind the fiction.,Jason DeBoer
tt3898244,Madison Lane,2015,,80 min,"Romance, Thriller",8.3,Romantic thriller centered around the life of Ashley Montgomery who is suffering from dissociative identity disorder. (DID),Roy Igbinoba
tt21330284,Promise Chronicles - Phase One,2020,,135 min,"Action, Adventure, Drama",8.3,"God's everlasting promise to return for his people, has now come to past. And four different individuals including a White House assistant must band together not only to survive, but to win the souls of the lost for Jesus Christ.",Anthony N. Wright
tt2464358,Running on Empty,2012,,82 min,"Action, Thriller",8.3,"When you are at the top, there is no way to go but down.",Jean Francis Lacome
tt3600758,Breekpunt,2014,,,"Action, Drama, Thriller",8.3,Add a Plot,"Patrick van den Heuvel, 
Aron Bolsius"
tt7661556,Disociation,2018,,122 min,"Comedy, Drama, Horror",8.3,"Emanuel Gil is having a crisis point, since he has not found inspiration for his next book. At the right moment, Dianne appears, and Emanuel believes he can find the inspiration needed to start up his new story.",Nicolás de Jesús
tt13515946,The Labyrinth Prisoner,2021,,90 min,"Drama, Thriller",8.3,"Khalid and Shady, two medical students and best friends, apply as volunteers in a social experiment only to find themselves held captive.","Mahmoud Ayman, 
Muhammad Minisy"
tt1494764,Innocent Crimes,2011,,97 min,"Crime, Thriller",8.3,"Shy accountant, Farley Chambers tries to escape his repressive mother and gets more than he bargained for.",Jonathan Green
tt1249442,Tangled Web,2008,,70 min,"Drama, Romance, Thriller",8.3,"A lonely woman trapped in an abusive marriage finds solace in her online lover -- a man she only knows through online video chatting. Unknown to her, she is also being secretly watched via ...                See full summary »",David W. Richardson
tt4309126,Welcome 2 Killa City,2014,,,Thriller,8.3,3 friends in KC's 60's neighborhood who devise a plan to rob a Cartel associate. When the plan goes wrong all hell breaks loose.,Antwan Smith
tt5572884,Seesa,2016,,,"Drama, Thriller",8.3,Seesa is a remake of the Tamil film - Agadam. The story is about a woman who comes back as a ghost to take revenge on her killers.,Mohamad Issack
tt2073098,The Bhai,2012,,,"Action, Thriller",8.3,THE BHAI is the origin story of India's most powerful criminal syndicate. The film is a contemporary re-telling based on the lives of the dons who ruled the Mumbai Underworld.,Thomas Jacob
tt4813182,Etazh No. 6,2013,,50 min,"Horror, Thriller",8.3,Add a Plot,Dmitriy Lednev
tt1052041,Shades of Grace,2007,,57 min,"Crime, Drama, Thriller",8.3,"After the tragic death of a young woman, 'Shades of Grace' follows the aftermath of her death from the perspective of her fiancé and the two criminals who took her life.","Luis Davila, 
Bryan Dobrik"
tt2327235,Brooklyn Breach,2012,,94 min,"Drama, Thriller",8.3,"Brooklyn Breach follows the arc of three Brooklyn families whose lives are under constant hidden surveillance. As we voyeuristically examine their secret lives, we follow each family's descent toward its own life-changing event.",Benjamin Orifici
tt0158007,Post Mortem,1980,,,Thriller,8.3,Add a Plot,Utpalendu Chakrabarty
tt5294776,Holly,2015,,,"Action, Crime, Thriller",8.3,"Four men search high and low for what they deem to be treasure, perhaps missing what's really important in this fast-paced thriller.",DeShawn Hill
tt4871436,An Imperfection,2015,,88 min,"Drama, Thriller",8.3,"A young woman begins dating after a life-changing journey and she instantly connects with a man. Their bliss is cut short when the couple are attacked by a vicious gang, and their imperfections are revealed.",Anjula Rasanga Weerasinghe
tt1478868,Villa: Sons of the Holocaust,2009,,80 min,"Drama, Horror, Thriller",8.3,Many of the Nazis still at liberty when in the 1950s nations closed books and turned over new leaves were hunted privately or publicly by Jewish vigilantes. Born in the shadow of murder and...                See full summary »,Calogero Venezia
tt2803920,Road to Kingsville,2013,,75 min,"Drama, Thriller",8.3,"When presented with the unthinkable, two strangers must go on the run in order to escape the clutches of the man simply known as DeGraw.",Jody White
